Id	Label	Tweet Text
1243600264558514179	1	Boris Johnson, Prime Minister of Great Britain &amp; Robert Jenrick MP, Secretary of State for Housing, : Coronavirus: Protect Renters Now! - Sign the Petition! https://t.co/bMelsk0RPO via @UKChange
1276311527621083145	1	"Nothing to see here....🤨

Melinda Gates Wants to Deliver Coronavirus Vaccine Based on Racial Groups, Blacks First

#TheMoreYouKnow

 https://t.co/wsC5U2eW7I"
1275884814529265665	1	@kmbc Therefore the previous report that  the poor, poor black people were more inclined to get the Chinese Virus was false.
1281367695800360965	1	@fakeKrypticSky @happycan123 @WhiteHouse I’m referencing the refusal because it shows that violent crimes against Asian Americans increased after he started to address Covid-19 it as “the Chinese virus.”
1253909419827638273	1	@xposingracists @now_whose @tiktok_us is from China. So is #Covid_19 The Chinese notoriously mistreat African Americans in their country. https://t.co/wSXzNdkv9Y
1309280786642874376	1	"Ladies and gents lets not forget we're still knee deep in a pandemic where the current Administration could care less if you get sick, lose your job, or life. 
#COVID19 #coronavirus #TrumpVirus"
1247634476064268288	1	#thefive @TheJuanWilliams Of course you must bring race into the equation discussing Covid19, the Mayor of Chicago should ask the question why are my communities of color succumbing more frequently, lack of social services,lack of enforcement,lack of urgency 🤔🇺🇸 @TheFive
1299174772883034112	1	@nhannahjones @adadnamedChris America unbelievable! This country is a scary place for people of color! I hate Coronavirus but it has kept a lot of my cousin’s young Black men at home lately. They hang out at my house a lot.  It gives me temporary peace I just say stay over tonight. We all sleep and wake up.
1254978132718878720	1	I can't believe Beyonce tried to turn this into a race thing everyone is affected by covid-19 #oneworld
1251424734778142720	1	#Trump seems to be hammering the press more than usual on Twitter &amp; during his campaign rallies, sorry I mean press conferences. Purposely causing unrest across the U.S. Its almost like he's trying to draw attention away from the shit job hes done during the #coronavirus outbreak https://t.co/xSorCaHu0P
1253749147062206464	1	Why not #cancelrent across the board for Covid19 impacted people for a few months until they get back on their feet. NYState Leg and Gov need to do for renters what they did for homeowners. In NYC, the Rentboard should freeze any rent increases. Give NYC renters time to breathe!
1253051587897053184	1	"Ethnic minorities dying of Covid-19 at higher rate, analysis shows - Ethnic minorities dying of Covid-19 at higher rate, analysis shows

https://t.co/cdLsWEob4t"
1294724443781160964	1	"@chriscrss @Our_DA @jsteenhuisen You are right non whatsoever, but I've never met a party that has no regard for a black life and the poor like the DA...extremely heartless.

Had it been that the DA was governing I'm telling you we would be counting millions of deaths due to Covid-19, majority blacks"
1299053964365766656	1	@SFGate Coronavirus is over, we’re onto the race riots now. Plz try to keep up.
1306732909940875264	1	@LindseyGrahamSC Nah... Lindsey Graham's job is on the ballot.  Lindsey doesn't care about South Carolina.  He cares about protecting #DonaldTrump Lindsey Graham has the blood of nearly #200kDeadAmericans on his hands because he didn't push Trump to worry about our lives. #COVID19 #coronavirus https://t.co/9fcFsdGiN9
1287151772738428936	1	Stop depicting East South East Asians in Coronavirus related media - Sign the Petition! https://t.co/UzL9TKladx via @UKChange
1302599682477023232	1	@realDonaldTrump It is clear to see who has benefitted from your corrupt presidency.  It certainly is not the millions of people who are worried about how they are going to pay hospital bills from Covid-19 or feed their children because they don't have a job.  #WakeUp
1284959526740008960	1	Covid-19 has exposed India's failure to deliver even the most basic obligations to its people - CNN Modi’s Crimes against humanity of Ethnic Genocide of Minority Muslims in Gujarat and Kashmir is India’s shame and it is cursed for its inhumanity! https://t.co/mz8GaWhIlw
1256260733383380993	1	Great job Chicago do you wonder why the coronavirus attacks black more than white https://t.co/IzHoMu6RB7
1288699576967294977	1	"@tedlieu @realDonaldTrump Im of asian descent to include being born there. I also served during Kosovo and 911.

I approve the message you stupid chinese virus."
1293428518567784449	1	"@ryanstruyk @gtconway3d 😢And trump,is freaking out about college football
He is a worthless showboat idiot  .he should be charged with murder .If my child gets Coronavirus at school. Or brings it home to my elderly parents. I will sue u.!!promise  I’ll contact every school, to join me. No NDAs for us !"
1283169384912039940	1	"#SBA fails people of color. 👇
""Small businesses reel from the coronavirus toll on Black communities""  https://t.co/UHhJtHntiI"
1266580953159176192	1	@Estrell83185369 @Mochv_Paris @herbiegeorge_ @MelancholyElk @JohnBoyega yes of course they can. anyone can be racist. for example, the racism against asians bc of the coronavirus, many white ppl and minorities have attacked asians for that reason. but for now, we’re focusing on racism against black ppl bc that’s what’s most severe rn
1283149491303055371	1	@Alyssa_Milano This assclown sent Covid-19 positive patients into nursing homes. #KillerCuomo #NursingHomeSlaughter
1287538030992072704	1	"@P8R1OT @SweetFreedom29 Great point. We really need to find out who was behind blue State governor's ordering nursing homes to take 20-something covid-19 patients.

 https://t.co/scnWba1HCH"
1286973655352782848	1	"So, don't forget old people and what they sacrificed even beyond the horrors. 

Was the agony they suffered to fight Covid19 in vain? Was it?

***We can't do that to them. Not after they gave up the one asset they cared about most and spent DECADES toiling for: time with us.***"
1288809784821637122	1	I wish you put even 1/2 the effort into a real Covid-19 response that you do into baselessly and endlessly bitching about mail-in voting
1260515737774567424	1	Oh look, guess who's going to be paying for the damage that Covid19 has done... Is it the Bankers? the rich?...nope... It's the poor and the workers again #ToryMurderers
1252714999136555015	1	Yes it is true low vision ppl are struggling with the Coronavirus covid-19 websites which should be illegal and is an ADA issue , but the disabled now need to get elected in that care about such things.
1249727824270942208	1	@EarlNdahiro @AfricaFactsZone If you had looked at the bigger picture before commenting, you'd have probably chosen to do a little bit of reading on the subject. This attitude of Chinese people has been with them long before Covid-19. So how do you explain the saying Blacks smell? This is also b4 Covid-19?
1248964595533873155	1	via @NYTimes This is an alarming report about what is happening in nursing homes. My parents move in assisted living and I am so worried about them. #coronavirus #COVIDー19  https://t.co/IYU3foHJZa
1276127638080241664	1	@ErinEhyde200 @AGHamilton29 @HumphreyBohun It wasn’t the fact that Covid 19 patients were sent to nursing homes as much as it was the lack of preparedness in the form of training &amp; PPE, that doomed them. Many of the Covid patients were readmissions with nowhere else to go unfortunately https://t.co/eQx7lgotaI
1287412913993588736	1	@Mi350R @charliekirk11 Trump was briefed in November. Dems didn't get that info. Closing one country on a world pandemic was racist. Close the world and keep up safe. Then to call it the Chinese virus ,and Kung flu only made hate crimes against Asians Americans go up. Trump did nothing till mid March.
1288429813481517056	1	@mmpadellan So you have no money to donate to the coronavirus relief, but plenty to donate here? Typical!
1257489140540727298	1	"Trump cheers on governors even as they ignore White House coronavirus guidelines in race to reopen https://t.co/WvuLXSsrjL 
The irony of sycophants, cultists and faux Religious pushed Trump's Make America Great/Now he has USA on Life Supports with uncertainty is cost of funeral"
1297687035579260928	1	"Policymakers, media outlets, social media platforms and vaccine manufacturers should be aware that politically motivated disinformation is only likely to increase as the race for a Covid-19 vaccine intensifies.
https://t.co/8AWIF3g1Es"
1260162835218382849	1	Hey #AsianPacificAmericanHeritageMonth, Trump's re-election strategy is clear: Blame China, Asians &amp; immigrants for Covid-19. But we can beat him &amp; win a govt #WhoCaresForUs all. To start, watch this video. For *free* guides, visit https://t.co/p0ck4ghnd2 https://t.co/V0AqvC3smF
1293568190761459712	1	"@realDonaldTrump @foxandfriends @MariaBartiromo Trump is DELUSIONAL. He is LOSING BIGLY in the suburbs. And his RACIST hatred of ""low income"" people is SICK!

It's time for the press to STOP working for Trump's campaign.

Why is Trump Doing (and the Media Covering) His Newsless Coronavirus Briefings?
https://t.co/oqWmGdwkat"
1304199504929857536	1	"Australia is doing the same as the US. We have a Neocon Gov here, whose contempt for the poor, working-class, and environment is barely contained.

With #Covid_19 the Emperors wear no clothes, its bald-faced capitalism for the poor, and rolled gold socialism for the rich."
1258387681786171392	1	"Italy will give 600,000 illegal migrants the right to stay after government said they proved essential caring for elderly and picking crops during coronavirus crisis
via https://t.co/RXSa4oNXWA https://t.co/EHZjjNbseX"
1294384467575017477	1	"@notgiveroff @StaceyKillings @billyoung_77 @motherboard Are you this stupid.... Yes it literally does. Elderly people are more prone to dying when cpntracting covid 19 therefore they should mail in vote. Refusing them the chance to is saying ""either come here and risk dying or have no say as an american citizen"". That's fucked"
1289204070121521155	1	Tory MP blames ethnic minorities and immigrants for new coronavirus outbreak https://t.co/7GWMfk32lT
1251714457543118848	1	‘far from being an “equalizer,” the coronavirus pandemic is amplifying preexisting social inequities tied to race, class, and access to the health care system.’ New CDC data: #Covid19 is affecting black Americans at exceptionally high rates  https://t.co/4L8Nt36nou
1297264629148770305	1	@mikelehmkuhler @AriFleischer @GNHarben 5 GOVERNORS SIGNED EXECUTIVE Orders to put Covid 19 patients into nursing homes over the objections from the Nursing Homes 70,000 Nursing Home Deaths Blame the Governors they told Trump he had no Authority in the States Democrats Killing Americans again
1248458950866944002	1	"I'm angry at this!!!!!!

Coronavirus is disproportionately killing African Americans  @AJENews  https://t.co/B2alpmN9yH"
1285135042100985858	1	@NeoNewsUR  Coronavirus is manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire https://t.co/qlNLVZPaiV
1257035897008160771	1	@CNN That is so....culterally wrong. How do you know they are Asian? Are you racist? I think your anti Asian. Stop using race as a name. Isn't that like the Chinese Coronavirus?
1281676988969713664	1	@GovWhitmer Was one of those decisions sending covid19 positive people to nursing homes?  I don't think you care about anything but your job and bilking the taxpayer.
1266626393565270016	1	@ItsLit_GiGi Tik Tok should have been cancelled since covid-19, they started racially discriminating against blacks since then but cos they didn't trend your # now you want to cancel them. People are so hypocritical and stupid, they don't want to make trendy videos anymore? Idiots
1288052083401412608	1	"There is a cure for COVID19.

But, Bill Gate and his wife wish to vaccinate Black people against the virus.

Why, if not to make our mothers sterile and depopulate the Black race?

#Hydroxychloroquine Cures Covid19
@MaziNnamdiKanu
@Amaka_Ekwo
@EsiowuMazi https://t.co/qENCLiCARu"
1243262996970901510	1	"How about start a ""media stop using photos of asians on stories about white Americans with coronavirus"" challenge."
1300902920746041345	1	@TerriAWilliams1 @sherronhope @JackPosobiec When Coumo crammed all his covid-19 patients into his nursing homes he wound killing alot of them. Trump had a hospital ship in waiting but Coumo chose the nursing homes.Had patients in gurnees in the halls. All died so unneccernily! Its like the leftist know better than anyone!
1266453726560227329	1	@PDChina Every life matters! China has done great job to rescue every life from Covid-19 no matter old or vulnerable!which shows a sharp reference to the others use this virus to clean up these people who can not contribute any more ! So sad 😭
1304529392677216256	1	"Rising discrimination against Asians is a direct result of using terms such as Kung Flu and Chinese Virus. These words normalize scapegoating and fuel xenophobia, leading to real-life attacks.

Thanks Asiancy @WiedenKennedy, for creating this poetic piece to #Respond2Racism. https://t.co/XGQGwmaDtk"
1261749551326621696	1	Scared &amp; sick amid #Covid19: US #nursinghome workers afraid to blow the whistle, overworked, in danger. Mostly people of color &amp; immigrants. Not enough #PPE. Always underpaid. Doing work so hard families don't do it themselves. Really #America?  https://t.co/jad4b4Vzez
1251518843257675776	1	"@TheDemocrats 1. Racism is reprehensible.
2. Chinese is a nationality not a race. If you are an American of Asian descent from any country, you are American.
3. There are great Chinese people, but the CPC are not good guys.
4. The CPC continues to lie to the world about the Corona virus."
1270313873279721472	1	@JoeBiden No the Democrats and the MSM have misled the people with your Chinese virus rhetoric. And now you have moved on to race war rhetoric. Please name something Democrats have done that is positive.
1283495835867795458	1	@ZabuzaTheMist @LisaMor85683799 @MakeItRayn_ Trump is the definition of racist...First off he called the corona virus things like the Chinese virus to insult Asians...
1262338666061598723	1	The #president’s #job is to #manage #risk. But #Trump #IsTheRisk. https://t.co/lmw4uVEiUG via @voxdotcom #News #COVID #COVID19 #Coronavirus #Election2020 #Reelection #Nuclear #China #2020Election #trumpFail
1306781429188132864	1	@Kobe2074671992 @ultradwc @BpStowe Thanks first to China, and then to Democrat governors and mayors who purposely put coronavirus patients in nursing homes with the most vulnerable. Shameful.
1262401676800978944	1	"@WillRicci .@mcuban
""federal ... program as well as for support for at risk populations including long term care.""

Should we pattern this after @NYGovCuomo ""kill grandma""  policy of sending the #Covid19 directly to nursing homes?"
1248937579585638400	1	"In Chicago Illinois in the USA, the following stats are terrifying:

Population Stats:
Black = 29.3%
Whites = 45.3%
Latino = 29.7

Coronavirus cases and deaths:
Blacks=70% of all cases in the city of Chicago 🤯
Blacks=50% of all deaths in the entire State of Illinois 🤯"
1287674162870353920	1	@WDRBNews Rv program sat up like sec8 for all the poor n homeless too.  Quit risking ppls lives shoving them in shelters too n them end up gettn covid19.  Them rv dealerships can needs to be in full force n protected n these rvs can be life saviors in emergencies.  DO IT OR ANSWER TO GOD! https://t.co/WSfPjgxBnw
1248779627650322434	1	@DailyProgress @HealthyTJHD Here we go with this BS again. Gotta attach everything to race. Coronavirus is racist!!!!
1307338136779923457	1	"Please sign this petition to get justice for the Elderly
Justice for elderly care home resident who died unnecessarily during Covid 19 - Sign the Petition! https://t.co/4BPqTtgc52 via @UKChange"
1307938746302631937	1	@GOPLeader Someone should lose her job for the Chinese virus getting to America and it's not the president's fault it's our Representatives
1276666578931777538	1	@Josh_1906 That’s very narrow mind and shows the need for the protests.. covid19 doesn’t discriminate anyone of any age, race, religion or culture or ethnicity or origin can get or carry covid19
1256762640816394240	1	@TributeProjects Asians strike again....first coronavirus, now hornets
1253374553046134784	1	@arslan_hidayat @LadyVelvet_HFQ It's time now for the world to isolate chine for their conspiracy in spreading covid-19 and the crulty done to the poor and helpless  Muslim people in China. All should come together for a good cause for humanity.
1248280029890576393	1	The coronavirus achieves all the top priorities of the globalists: Depopulation, authoritarian government and elimination of the elderly who no longer contribute tax money https://t.co/y2m8KH2sBQ
1284007765854294018	1	@NicoleeManning @weijia Question how many grandparents died because of the democratic Governors that forced covid-19 patients into to nursing homes? How many kids that's desperately need to be schooled have to stay home over 99.8% recovery?
1270449315765301249	1	@OctopusIllusion @jumoffit @frankthorp We found that out as soon as the Coronavirus pandemic struck. Trump was all for letting the elderly die as long as he could save the economy. He doesn't care about others lives, period.  It's all about himself in his tiny fantasy world.
1243351676624547840	1	"""But why would Texas be afraid that Asian-New Yorkers would come to their state with Coronavirus?""

I...

I shouldn't have even tried. I should have just played Untitled Goose Game all evening."
1307346444072833024	1	Injustices— fight for racial equality and proper treatment in the fishing communities, address Indigenous rights, and give the elderly the proper treatment that they deserve. #Covid19
1249444436007780352	1	@TheRevAl Dr. Fauci won’t tell you that minorities are genetically predisposed to have kidney problems. I will. Kidneys are the basis for all the underlying causes of death in Coronavirus. People dont know that kidney damage/disease is both the cause and
1252675703339921410	1	racist people refuse to go asian restaurants because of the coronavirus and then proceed to go to a beach full of white people
1250725263178162176	1	@bonglez It is a narrow focus in my view,the crisis chose no race.we can't criticise Trump for using race against Tedros and praise SA government for  using the same race to prioritise blacks over whites in the wake of this Covid 19.
1284170494040780803	1	So, a man who cheated to get his job is lying about data? I am so shocked. #KempKills #georgia #coronavirus  https://t.co/MN7uDtO3wY
1309355728637837312	1	Am I the only one who thinks Covid-19 is Trumps easy equivalent to the gas chambers?  He’s killing the minorities, the people he’s shown to hate through his own words, by intentionally ignoring the science and data and not implementing protocols to eradicate it from the US.
1302563702042918917	1	"Hello my friends, help us buy food for poor families in #Palestine⁦🇵🇸⁩ due to the Coronavirus (COVID-19) pandemic There are many families without assistance and the poor desperately need you⁦⁦ https://t.co/QU3OeYUlXF 
If I donate, tell me I will be happy with your kind hearts"
1293226531741818882	1	@makeforyourself Black Americans die from Covid-19 at three times the rate of white people.  If it was reversed in FL for instance would Desantis and Trump have promoted it's spread? Hispanics also die at higher rate. Remember black Americans vote Democrat largely and Bush won by 500 votes in FL
1251529894984585225	1	@piersmorgan Fuck me the amount of bots and trolls on this timeline,were the hell did the Tories get all these shots from,calling Coronavirus the flu!!! Get a real job you shower of useless Morons,go join the land army and stop spreading dangerous fake news.
1270047790576648199	1	@BBCNewsnight Racism shouldn’t exist. We are one race human. That’s it. Various genetic variations that have physical manifestations are irrelevant. Every effort should be made to ensure this becomes universally acknowledged but ignoring the severity of covid-19 is dangerous.
1306450223443705858	1	@ReallyAmerican1 Trump has already been using Covid-19 as a form of passive genocide against the poor and minorities, as well as the aged. Do you doubt he would do it against the middle class as well?
1243454885531549701	1	A group of mentally handicapped people, the country is in distress, instead of helping, but stepping on it. Do you really think that others say ‘Chinese virus’, ’Wuhan virus’,you can be distinguished?Ony together fight it!
1284191390134673409	1	@ThomTillis Tommy, is an ugly racist.  Blames Hispanics for getting Covid19.  Not Trump's incompetence, not the Republican's who kiss his butt.  We are Number one in COVID19 CASES AND DEATHS.
1297557970096656391	1	"@PressSec @realDonaldTrump Please call it the Corona virus or COVID-19. By calling it the ""China"" virus you're stirring up anti-Asian sentiment. Maybe that's your intention.
#TrumpIsALiar"
1242669719674634240	1	"not only are 'they' willing to expand tribe of expendables... 
deplorables too ignorant to realize, when our tribute is not enough, 'they' coming for you 

after they've sacrificed prisoners, nursing homes, elderly, disabled, the hood... 
who's left 

#covid19 https://t.co/HH47ZLZGul"
1260421054188736515	1	"People like Wolf and Cuomo should be thrown in jail #coronavirus

""Nearly 70% of Pennsylvania’s Covid-19 deaths, 2611 of 3806, have occurred in nursing homes or long-term care facilities""

""Dr. Rachel Levine moved her own mother out of a nursing care home""
https://t.co/QjZSBb7Qcx"
1296700582074490880	1	"#coronavirus has its plus side if you're a Tory or friend of..
It gets you promoted,  it gets you or your friends million pound contracts, it turns you into an expert of excuses, deflection and lies, but best of all, you can fuck up big time  &amp; still keep your job ! Unreal !!!!"
1281408754278334464	1	1) what does it say about police brutality when people are willing to leave their quarantine to protest? Especially people of color, to whom coronavirus has affected a higher percentage of their population 16/24
1254685682532069376	1	@jintyrox Just to be clear: BAME communities are OVERLY affected by the Coronavirus, this is not an opinion or random idea to make it about race. It is FACT. No one wants this to be true! It is reported widely in the news, the government are launching a report. It is a genuine worry!!
1257950201064509445	1	Excluding people who don't happen to have a late-model smartphone from your contact tracing intervention makes it inaccessible to many, in particular minorities, economically disadvantaged and older people - the very folks most at risk from #covid19 #accessibility
1286765270091149312	1	Thank you House Majority Leader @StenyHoyer for joining me to preemptively ensure there is no repeat in the next coronavirus bill of the discrimination D.C. experienced in the Senate-initiated #CARESAct, where the District was denied funding to which it was entitled. https://t.co/iO8nAn1kBd
1277301660537311233	1	"🗨️ Grenfell to Covid-19: Class, race and resistance
📅 Wednesday 1st July
🕢 7:30pm - Online meeting
📢 @MoyraSamuels 
🔑 Message the page for ZOOM meeting number 🔑
FB Event: https://t.co/BmVL6fIYCm https://t.co/Ziav6m7ndL"
1294228648212303873	1	@NoHomerzzzz @rrjr724 @MatthewBevan @joshgnosis I didn’t see like that. I saw a mean, stupid racist white woman that is not only unsympathetic to the injustice faced by blacks in the US, but who also ignores rational heath advice to wear a mask and stop the spread of Covid-19. The white woman is the “subject” in this piece
1262406122750857222	1	And Florida hosts a multitude of elderly people who are more susceptible to Covid-19. https://t.co/3MfhVnAq11
1242332230627651585	1	"@Teri_Kanefield @DemWrite is this where trump and #FoxNews propaganda is heading -- The economy over people's lives?? 
Here it is: #Murdoch media:

""Telegraph journalist says coronavirus ‘cull’ of elderly could benefit economy"""
1250143694113722370	1	"Not new - but explains why minority communities in the USA are most impacted. #CoronaVirus #Covid19 #CoronaVirusUpdate #CoronaVirusPandemic

Obesity is the single biggest “chronic” factor in hospitalizations for COVID-19 in NYC – https://t.co/RItcbSqphT https://t.co/OD2GR9EH0R"
1289264332543414272	1	"@caroleetag @_SJPeace_ RACIST AMERICA AND HOW CAN  ISLAM SOLVE IT!
“ #AMERICA NEEDS TO UNDERSTAND ISLAM,
BECAUSE THIS IS THE ONE RELIGION THAT ERASES FROM ITS SOCIETY THE RACE PROBLEM.""
― MALCOLM X
#BlackLivesMatter
#GeorgeFloyd
#BlackLivesMatters
#minneapolisriots
#COVID19
#coronavirus https://t.co/kkN9jHAEhz"
1245290947333828610	1	All the evil politicians that has diverted what is met for the poor will contract the coronavirus
1250598113787682816	1	"Harvard has a $41 BILLION Endowment, yet they took the money.

What a disgrace. 

Harvard Nets Nearly $9 Million in #Coronavirus Aid from CARES Act

https://t.co/tHQJ2idf8L"
1308136523703881729	1	Coronavirus has improved the government’s hygiene: they’ve washed their hands of the poor and homeless.
1275997257758674947	1	"In 2019 Governor Cuomo had a Medicare crisis. 

In 2020 he ordered nursing homes to accept coronavirus infected patients. 

Do the math. 

https://t.co/WegHv4hhHq"
1266551507450646528	1	@jacobvaughters @shakumeki @ohjeonjk @floweruji @yeahboyallo @jrnalll y’all are calling it the chinese virus to push the blame on us asians. stop it and just call it covid 19 it’s not that hard.
1267137846105845760	1	“Just as the slimy underbelly of institutional racism is being exposed, it feels like hunting season is open on blacks .. What you should see when you see black protesters in the age of Trump and coronavirus is people pushed to the edge, because they want to live. To breathe.”
1277248916669345794	1	"@realDonaldTrump My niece and nephew are half Asian , they didn’t spread the Coronavirus.
The latinos that i that i zomba with on Sunday aren’t rapist and murders  
The Africa American who mentored me at my last job is not a “thug”"
1301468687019511813	1	A psycho fake prez promotes killing of protesters, his Gestapo troops run wild in country killing blacks&amp; his human trafficking goes unstopped, his Chinese virus he paid keeps killing&amp;it's more important to get Nancy without a mask?Jesus this country deserves Satan Trump.
1301148434750029824	1	@NYGovCuomo did returning elderly Chinese virus patients to rest homes work?
1306924449061629952	2	If only there someone whose job it was to increase the supply of coronavirus tests
1276938032596373505	2	@GovRonDeSantis's comms director is bored with Coronavirus. Heckuva job. Yawn.
1308214718071406594	2	"You have got to give it to Daniel Andrews for doing a great job in flattening the Covid19 Curve in Victoria by making right decisions &amp; listening to medical experts, rather than listening to economists &amp; business CEOs.

Imagine the disaster if #LNP were in government in Victoria."
1248321385753124865	2	@creativitae_ She was about 50 (but yts age different so is actually probably 12) wasnt wearing shoes. Was in shorts despite it being poes cold. Had a face mask on as if coronavirus is the issue when she could step on a needle and get hepatitis. A badly done red dye job with the karen haircut
1302403185739325441	2	"@StarAdvertiser &gt;pacific islands can’t stop spreading covid-19
&gt;every other race is below average
&gt;”must be cuz govt isn’t doing enough”"
1309244816627240965	2	#GovernorBaker you have done a great job with #Covid19 but #bowing to #JeffReilly a known #teacherunionBUSTER  IS #wrong
1292784055264727040	2	She just assumed that the women who got a new job was worried about coronavirus rather than the fact that she didn’t feel welcomed by her new colleagues 🤣
1281503708954669056	2	Coronavirus Scrambles Self-Driving Race, Pushing Nuro’s Delivery Bots To Front Of The Pack  https://t.co/0A6A29Jnh2
1242577269714898944	2	Everyone’s touching that podium, great job keeping it real. #fail #Coronavirus
1248443389546299392	2	@GovWhitmer What does “low income” people specifically getting gas and groceries has to do with the spread of Covid-19???
1299798978318434304	2	@ChristianWalk1r @D_Alex_connect @realDonaldTrump It's a good job Covid-19 finished 2020 been a really crap year. Thanks Al for the Guinea pigs
1288353667943288833	2	"Must watch #covid19 antibody test
Good job @kunalkamra88"
1256807057329545217	2	"@latimes It was intended to reduce consumption.

Wuhan Coronavirus was systematically implemented.  
Overinvestment → Economic slowdown → Killing unemployed → Food shortage → Killing the elderly → again Communism"
1293135639748268032	2	"""Russia unveils coronavirus vaccine, claiming victory in global race before final testing is complete"" How did Trump lose to Putin in developing a vaccine?!   Actually it's easy to understand since Trump and the GOP Deny science. https://t.co/AfmUQbNlnR"
1299379369912262656	2	"Six months ago, Trump appointed Mike Pence to chair the Coronavirus Task Force. Six months later, this administration still doesn’t have an adequate national testing strategy.

We couldn't think of a worse person for the job. 

#DropTheMike"
1256639853149724672	2	"Maybe the Asian giant hornets are here to kill the coronavirus that is here to kill the aliens?

What if there are no coincidences?"
1256556974545801218	2	@rikhtya i am good, job related load ziaat shaway wo n twitter has become too predictable left it, things were going good few plans of trekking were in pipeline,then covid19 happened joined back and have become a couch potato, so enjoying the time in hand and doing nothing, nothing at all
1253740204357189635	2	"You had one job, text-alert 10M #Michiganders, and misspell coron(a)virus. 
#coronavirus
https://t.co/CvN6iohmih https://t.co/w0h7xGfAyn"
1304433674239315969	2	"@MSNBC I warned about 9/11/2001 for decades to US Government &amp; lost a job warning in 1999!

9/11 was allowed to occur to justify going into Iraq after WMDs which C.I.A. gave to Saddam during Iraq/Iran War under Reagan that committed Iran Contra

I warned about Covid-19 https://t.co/meriVD9Ssu"
1305160051930271744	2	@realDonaldTrump Nope! The truth. You haven't stood up to Putin on Russian bounties on US servicemen. Shame on you! You and your family of grifters now stand on the graves of over 190000 Americans by lying about Covid 19.  Trump's = Con job
1284173903204507651	2	@aajtak @sunilJbhat Aaj Tak is doing a good job that they are providing the information to the whole country and we are very helpful that the media is very much aware of coronavirus we less that all of Aaj Tak team be healthy
1243956017332916224	2	@KamVTV @realDonaldTrump Impeccable job of what? Golfing while he could have been preparing for the coronavirus? Claiming 15 cases would soon be zero, and sitting on his backside while 1600+ and counting Americans died? Demanding governors kiss his ass while people die? #TrumpLiesAmericansDie
1287110673533669390	2	@SuddenSeeing @hmtpsych @mlcfrench @rosevalley52 But, if it’s a person who asks, I will reach out. Coronavirus means most of this is via phone now. But I agree with those who’ve commented - it’s part of our job, in most cases.
1248967338319364107	2	Day 19 of me helping the elderly and  vulnerable 🙂🥺😷👊 #COVID19  #coronavirus #StayHomeSaveLifes
1266841923416920067	2	@FOX9 is doing a TERRIBLE job!! So guess what they do? Go to a live shot of ANOTHER WHITE WOMAN asking Black peoples “Why are you out here?” UGH!!! She asks about Covid19 WITHOUT a full face cover!!
1261925426089406464	2	I have the tendency to believe that the vaccine supply will not be sufficient for everyone once it has been developed. The only advantage, in my opinion, is that the vaccine could be very useful for people who really need it... (the frail, sick and elderly). #Covid19 #COVID
1254038008895959040	2	@moayush The one more known Herbal mixture to make money. How much useful for treatment #Covid19 that only AYUSH knows. Is this a really great job???@PMOIndia
1283485396987531278	2	@davesh153 @AdamBienkov Torys Couldn’t Manage a 1 Car Funeral. USA/UK will be Eaten by China. Neither one have a Clue how to Manage Covid 19, Complete and Utter Failure. How can they catch Huawei in 5G race, they are long way behind China. I want 5G which works, not Boeing Failures, Healthcare Failures
1247579782629515266	2	Vodaphone senior whistle-blower connects the 5G &amp; Covid-19 dots... https://t.co/GLbL4aOqas
1290139701320380418	2	An idea of a video, if you haven’t done it already: an opinion video to Victoria Covid-19 response. @SydneyLWatson
1276462032988934144	2	"Wow

Donald Trump really going to Kill America because Fox News told him Covid19 Ain't real?

The same people really out at #blacklifematters protests saying #AllLivesMatters

And Kaitlin Bennett really look like she already deport 5 minorities after her 5th divorce

Shiiite 🏴🌚 https://t.co/2vTohEQokc"
1261907731105165313	2	Great congrats to Our entire police department. They are did great job against the Covid-19 duty
1249640910180298752	2	@realDonaldTrump @nytimes @SecAzar USA! USA! You got America back to #1, with Covid-19.  It’s all on you. Great job Asshole.
1254414656996814850	2	What a hatchet job on Trump!!Don’t be fooled by Jane’s sweet demeanor. They even lauded Xi, how he was so proactive with HIS  virus, Covid-19. Novel meaning “new.”
1302527216648155137	2	Welcome to the skies – and it's dangerous to call off my engagement and embrace a single mother, we got a coronavirus vaccine, why is stunning comic Nicole Byer still single?
1255114954451156992	2	I think the guy from the job centre tried to reach me earlier, but I had my phone on silent. It's probably because of a new appointment but I'll probably just tell him that I'd not be coming while Covid-19 is around.
1296674517729841152	2	@JCo626 @briantylercohen @realDonaldTrump Ur an idiot. No one could of done a Better job than PRESIDENT Trump on the Covid-19. U don't even know what u would have done. Grow up Get the real facts. Democratics are the real ENEMY'S.
1294644369736245254	2	"Don't like the news calling you out- ""Fake news""
Muller Russia Proble-  ""FBI is corrupt"" ""witch hunt""
Covid-19 response- ""The virus will magically go away""
Election year 2020-  ""Massive fraud is coming""
Absentee voting by mail-  ""shutdown the post office""

Any Names come to mind?"
1253341481047187458	2	It scares me how nobody at my job has a care about covid-19 this bitch said people are “scared”.....Ohh so you nasty nasty
1308812729164197888	2	The reason I don’t listen to Rand Paul about the coronavirus is the same reason I don’t see my obstetrician for podiatry. Because it’s not his fucking job.
1243578240679067648	2	President Trump is doing a __________________ job with the Covid19 crisis response.
